BusinessDate;PurchaseDate;RepurchaseDate;CashAmount;Term;Rate;CashTakerID
22.10.20;22.10.20;23.10.20;80000000;ON;0.51;6
22.10.20;22.10.20;23.10.20;220000000;ON;0.38;7
22.10.20;22.10.20;23.10.20;100000000;ON;0.3;10
22.10.20;22.10.20;23.10.20;120000000;ON;0.21;3
22.10.20;22.10.20;23.10.20;60000000;ON;0.2;6
22.10.20;22.10.20;23.10.20;50000000;ON;0.31;7
22.10.20;22.10.20;23.10.20;120000000;ON;0.36;9
22.10.20;22.10.20;23.10.20;90000000;ON;0.61;2
22.10.20;22.10.20;23.10.20;90000000;ON;1.233862311;8
22.10.20;22.10.20;23.10.20;445000000;ON;0.2;10
22.10.20;22.10.20;23.10.20;70000000;ON;0.36;1
22.10.20;22.10.20;23.10.20;110000000;ON;0.628944261;5
22.10.20;22.10.20;23.10.20;200000000;ON;0.4;7
22.10.20;22.10.20;23.10.20;120000000;ON;0.36;9
22.10.20;22.10.20;23.10.20;160000000;ON;0.2;3
22.10.20;22.10.20;23.10.20;55000000;ON;0.35;6
22.10.20;22.10.20;23.10.20;100000000;ON;0.39;3
22.10.20;22.10.20;23.10.20;90000000;ON;0.6;1
22.10.20;22.10.20;23.10.20;140000000;ON;0.26;10
22.10.20;22.10.20;23.10.20;100000000;ON;1.05;4
22.10.20;22.10.20;23.10.20;130000000;ON;0.26;7
22.10.20;22.10.20;23.10.20;82000000;ON;0.38;6
22.10.20;22.10.20;23.10.20;70000000;ON;0.22;7
22.10.20;22.10.20;23.10.20;720000000;ON;0.605464559;8
20.10.20;22.10.20;29.10.20;100000000;1W;1.41;1
20.10.20;22.10.20;29.10.20;86000000;1W;1.49;7
20.10.20;22.10.20;24.11.20;230000000;1M;1.5;10
20.10.20;22.10.20;24.11.20;120000000;1M;1.51;9
20.10.20;22.10.20;24.11.20;150000000;1M;1.834660014;8
20.10.20;22.10.20;22.01.21;130000000;3M;1.76;9
20.10.20;22.10.20;22.01.21;130000000;3M;1.78;9
20.10.20;22.10.20;22.01.21;120000000;3M;1.774977863;5
20.10.20;22.10.20;22.01.21;100000000;3M;1.75;10
23.10.20;23.10.20;26.10.20;150000000;ON;0.27;6
23.10.20;23.10.20;26.10.20;250000000;ON;0.32;2
23.10.20;23.10.20;26.10.20;190000000;ON;0.4;3
23.10.20;23.10.20;26.10.20;240000000;ON;0.75;1
23.10.20;23.10.20;26.10.20;100000000;ON;0.9;9
23.10.20;23.10.20;26.10.20;210000000;ON;0.28;9
23.10.20;23.10.20;26.10.20;140000000;ON;0.31;1
23.10.20;23.10.20;26.10.20;90000000;ON;0.36;3
23.10.20;23.10.20;26.10.20;120000000;ON;0.75;6
23.10.20;23.10.20;26.10.20;100000000;ON;0.25;4
23.10.20;23.10.20;26.10.20;85000000;ON;0.78;6
23.10.20;23.10.20;26.10.20;250000000;ON;0.63;7
23.10.20;23.10.20;26.10.20;100000000;ON;0.76;1
23.10.20;23.10.20;26.10.20;80000000;ON;0.39;6
23.10.20;23.10.20;26.10.20;220000000;ON;0.764689505;8
23.10.20;23.10.20;26.10.20;420000000;ON;0.728530953;5
23.10.20;23.10.20;26.10.20;300000000;ON;0.26;2
23.10.20;23.10.20;26.10.20;150000000;ON;0.29;7
23.10.20;23.10.20;26.10.20;1040000000;ON;1.466362164;8
21.10.20;23.10.20;30.10.20;240000000;1W;1.16;6
21.10.20;23.10.20;30.10.20;110000000;1W;1.5325634;8
21.10.20;23.10.20;30.10.20;250000000;1W;1.39;6
21.10.20;23.10.20;24.11.20;120000000;1M;1.37;10
21.10.20;23.10.20;23.01.21;230000000;3M;1.61;6
21.10.20;23.10.20;23.01.21;140000000;3M;1.741670127;5
21.10.20;23.10.20;23.01.21;140000000;3M;1.6;9
21.10.20;23.10.20;23.04.21;80000000;6M;1.72;4
26.10.20;26.10.20;27.10.20;110000000;ON;0.66;9
26.10.20;26.10.20;27.10.20;150000000;ON;0.41;9
26.10.20;26.10.20;27.10.20;90000000;ON;0.41;7
26.10.20;26.10.20;27.10.20;500000000;ON;0.6;10
26.10.20;26.10.20;27.10.20;150000000;ON;0.41;10
26.10.20;26.10.20;27.10.20;250000000;ON;0.63;2
26.10.20;26.10.20;27.10.20;250000000;ON;0.44;9
26.10.20;26.10.20;27.10.20;110000000;ON;0.523358294;5
26.10.20;26.10.20;27.10.20;130000000;ON;0.42;4
26.10.20;26.10.20;27.10.20;70000000;ON;0.49;10
26.10.20;26.10.20;27.10.20;220000000;ON;0.64;3
26.10.20;26.10.20;27.10.20;70000000;ON;0.62;7
26.10.20;26.10.20;27.10.20;130000000;ON;0.63;7
26.10.20;26.10.20;27.10.20;101000000;ON;0.536032977;8
26.10.20;26.10.20;27.10.20;150000000;ON;0.6;1
26.10.20;26.10.20;27.10.20;60000000;ON;0.48436422;5
26.10.20;26.10.20;27.10.20;120000000;ON;0.73;7
26.10.20;26.10.20;27.10.20;190000000;ON;0.25;2
26.10.20;26.10.20;27.10.20;46000000;ON;0.685122674;8
26.10.20;26.10.20;27.10.20;110000000;ON;0.63;4
26.10.20;26.10.20;27.10.20;110000000;ON;0.869671955;5
26.10.20;26.10.20;27.10.20;120000000;ON;0.66;3
26.10.20;26.10.20;27.10.20;110000000;ON;0.65;9
26.10.20;26.10.20;27.10.20;63000000;ON;0.44;10
26.10.20;26.10.20;27.10.20;230000000;ON;0.45;7
26.10.20;26.10.20;27.10.20;109000000;ON;0.54;10
26.10.20;26.10.20;27.10.20;1030000000;ON;1.025584036;8
26.10.20;26.10.20;27.10.20;67000000;ON;0.44;3
26.10.20;26.10.20;27.10.20;670000000;ON;0.34;4
26.10.20;26.10.20;27.10.20;110000000;ON;0.556678616;5
26.10.20;26.10.20;27.10.20;210000000;ON;0.42;2
26.10.20;26.10.20;27.10.20;100000000;ON;0.55;6
26.10.20;26.10.20;27.10.20;60000000;ON;0.39;4
26.10.20;26.10.20;27.10.20;90000000;ON;0.795139198;5
26.10.20;26.10.20;27.10.20;80000000;ON;0.65;1
26.10.20;26.10.20;27.10.20;150000000;ON;0.65;7
26.10.20;26.10.20;27.10.20;130000000;ON;0.63;4
26.10.20;26.10.20;27.10.20;120000000;ON;0.9;10
22.10.20;26.10.20;2.11.20;60000000;1W;1.26;7
22.10.20;26.10.20;2.11.20;130000000;1W;1.072750878;5
22.10.20;26.10.20;2.11.20;140000000;1W;0.89;3
22.10.20;26.10.20;2.11.20;120000000;1W;1.19;10
22.10.20;26.10.20;2.11.20;140000000;1W;1.28;10
22.10.20;26.10.20;2.11.20;150000000;1W;1.26;6
22.10.20;26.10.20;2.11.20;100000000;1W;1.11;7
22.10.20;26.10.20;2.11.20;140000000;1W;1.14;6
22.10.20;26.10.20;2.11.20;150000000;1W;1.55;9
22.10.20;26.10.20;2.11.20;100000000;1W;1.36;3
22.10.20;26.10.20;2.11.20;90000000;1W;1.281859676;8
22.10.20;26.10.20;25.11.20;140000000;1M;1.37;1
22.10.20;26.10.20;25.11.20;100000000;1M;1.58;9
22.10.20;26.10.20;25.11.20;90000000;1M;1.680082725;5
22.10.20;26.10.20;25.11.20;170000000;1M;1.62;7
22.10.20;26.10.20;25.11.20;80000000;1M;1.56;4
22.10.20;26.10.20;25.11.20;60000000;1M;1.095759844;5
22.10.20;26.10.20;25.11.20;50000000;1M;0.96754449;5
22.10.20;26.10.20;25.11.20;90000000;1M;0.97;3
27.10.20;27.10.20;28.10.20;120000000;ON;0.64;10
27.10.20;27.10.20;28.10.20;130000000;ON;0.63;3
27.10.20;27.10.20;28.10.20;120000000;ON;0.801992635;5
27.10.20;27.10.20;28.10.20;120000000;ON;0.63;7
27.10.20;27.10.20;28.10.20;60000000;ON;0.63;9
27.10.20;27.10.20;28.10.20;540000000;ON;0.43;2
27.10.20;27.10.20;28.10.20;389000000;ON;0.61;1
27.10.20;27.10.20;28.10.20;187000000;ON;0.7;6
27.10.20;27.10.20;28.10.20;130000000;ON;0.32;4
27.10.20;27.10.20;28.10.20;100000000;ON;0.6;1
27.10.20;27.10.20;28.10.20;130000000;ON;0.65;2
27.10.20;27.10.20;28.10.20;220000000;ON;0.6;6
27.10.20;27.10.20;28.10.20;100000000;ON;0.65;2
27.10.20;27.10.20;28.10.20;140000000;ON;0.814753178;5
27.10.20;27.10.20;28.10.20;115000000;ON;0.62;6
27.10.20;27.10.20;28.10.20;150000000;ON;0.6;2
27.10.20;27.10.20;28.10.20;110000000;ON;0.64;6
27.10.20;27.10.20;28.10.20;80000000;ON;0.86;3
27.10.20;27.10.20;28.10.20;90000000;ON;0.45;6
27.10.20;27.10.20;28.10.20;105000000;ON;0.48;2
27.10.20;27.10.20;28.10.20;310000000;ON;0.65;6
27.10.20;27.10.20;28.10.20;325000000;ON;0.66;1
27.10.20;27.10.20;28.10.20;177000000;ON;0.66;10
27.10.20;27.10.20;28.10.20;120000000;ON;0.72;1
27.10.20;27.10.20;28.10.20;210000000;ON;0.62;6
27.10.20;27.10.20;28.10.20;250000000;ON;0.6;10
27.10.20;27.10.20;28.10.20;230000000;ON;0.61;6
27.10.20;27.10.20;28.10.20;70000000;ON;0.6;4
27.10.20;27.10.20;28.10.20;320000000;ON;0.774795431;5
27.10.20;27.10.20;28.10.20;220000000;ON;0.64;7
27.10.20;27.10.20;28.10.20;140000000;ON;0.686742307;8
27.10.20;27.10.20;28.10.20;85000000;ON;0.737277538;8
27.10.20;27.10.20;28.10.20;90000000;ON;0.62;6
27.10.20;27.10.20;28.10.20;350000000;ON;0.919400051;5
27.10.20;27.10.20;28.10.20;100000000;ON;0.58;10
27.10.20;27.10.20;28.10.20;140000000;ON;0.899774718;5
27.10.20;27.10.20;28.10.20;90000000;ON;0.62;3
27.10.20;27.10.20;28.10.20;220000000;ON;0.768575251;8
27.10.20;27.10.20;28.10.20;340000000;ON;0.75;9
27.10.20;27.10.20;28.10.20;57000000;ON;0.6;1
27.10.20;27.10.20;28.10.20;150000000;ON;0.65;7
27.10.20;27.10.20;28.10.20;60000000;ON;0.87;4
27.10.20;27.10.20;28.10.20;550000000;ON;0.47;9
27.10.20;27.10.20;28.10.20;60000000;ON;0.74;9
27.10.20;27.10.20;28.10.20;110000000;ON;0.55;2
27.10.20;27.10.20;28.10.20;233000000;ON;0.61;1
23.10.20;27.10.20;3.11.20;150000000;1W;1.21;2
23.10.20;27.10.20;3.11.20;130000000;1W;1.14;7
23.10.20;27.10.20;3.11.20;50000000;1W;1.1;1
23.10.20;27.10.20;27.11.20;150000000;1M;1.44;3
23.10.20;27.10.20;27.11.20;170000000;1M;1.4;9
23.10.20;27.10.20;27.11.20;350000000;1M;1.45;4
23.10.20;27.10.20;27.01.21;80000000;3M;1.740098927;5
23.10.20;27.10.20;27.04.21;230000000;6M;1.51;6
28.10.20;28.10.20;29.10.20;90000000;ON;0.921337315;5
28.10.20;28.10.20;29.10.20;50000000;ON;0.8;6
28.10.20;28.10.20;29.10.20;140000000;ON;0.7;10
28.10.20;28.10.20;29.10.20;100000000;ON;0.73;6
28.10.20;28.10.20;29.10.20;60000000;ON;0.86;2
28.10.20;28.10.20;29.10.20;688000000;ON;0.66;1
28.10.20;28.10.20;29.10.20;100000000;ON;0.72;9
28.10.20;28.10.20;29.10.20;120000000;ON;0.744332024;8
28.10.20;28.10.20;29.10.20;140000000;ON;0.994712864;5
28.10.20;28.10.20;29.10.20;100000000;ON;0.64;1
28.10.20;28.10.20;29.10.20;100000000;ON;0.71;4
28.10.20;28.10.20;29.10.20;130000000;ON;1.023201393;5
28.10.20;28.10.20;29.10.20;70000000;ON;0.65;2
28.10.20;28.10.20;29.10.20;100000000;ON;0.85;9
28.10.20;28.10.20;29.10.20;140000000;ON;1.05;2
28.10.20;28.10.20;29.10.20;310000000;ON;0.71;4
28.10.20;28.10.20;29.10.20;130000000;ON;0.71;1
28.10.20;28.10.20;29.10.20;120000000;ON;0.73;2
28.10.20;28.10.20;29.10.20;230000000;ON;0.77;1
28.10.20;28.10.20;29.10.20;140000000;ON;0.61;6
28.10.20;28.10.20;29.10.20;70000000;ON;0.87;2
28.10.20;28.10.20;29.10.20;110000000;ON;1.06;9
28.10.20;28.10.20;29.10.20;105000000;ON;0.63;1
28.10.20;28.10.20;29.10.20;70000000;ON;0.61;9
28.10.20;28.10.20;29.10.20;60000000;ON;0.81;2
28.10.20;28.10.20;29.10.20;197000000;ON;0.973169542;8
28.10.20;28.10.20;29.10.20;70000000;ON;1.11;10
28.10.20;28.10.20;29.10.20;76000000;ON;0.6;9
28.10.20;28.10.20;29.10.20;60000000;ON;0.7;7
28.10.20;28.10.20;29.10.20;510000000;ON;0.950475524;5
28.10.20;28.10.20;29.10.20;100000000;ON;0.85;1
28.10.20;28.10.20;29.10.20;130000000;ON;1.06;3
28.10.20;28.10.20;29.10.20;80000000;ON;1.06;10
28.10.20;28.10.20;29.10.20;130000000;ON;0.76;7
28.10.20;28.10.20;29.10.20;120000000;ON;1.05565676;5
28.10.20;28.10.20;29.10.20;95000000;ON;1.064557039;5
28.10.20;28.10.20;29.10.20;150000000;ON;0.52;2
28.10.20;28.10.20;29.10.20;50000000;ON;0.63;4
28.10.20;28.10.20;29.10.20;130000000;ON;0.6;1
28.10.20;28.10.20;29.10.20;190000000;ON;0.69;3
28.10.20;28.10.20;29.10.20;76000000;ON;0.7;7
28.10.20;28.10.20;29.10.20;185000000;ON;0.844791977;5
28.10.20;28.10.20;29.10.20;98000000;ON;0.71;10
28.10.20;28.10.20;29.10.20;80000000;ON;0.68;10
28.10.20;28.10.20;29.10.20;100000000;ON;0.71;1
28.10.20;28.10.20;29.10.20;50000000;ON;0.92;10
28.10.20;28.10.20;29.10.20;548000000;ON;0.35;6
28.10.20;28.10.20;29.10.20;70000000;ON;0.66;6
28.10.20;28.10.20;29.10.20;150000000;ON;0.924459452;5
28.10.20;28.10.20;29.10.20;610000000;ON;1.199994716;5
28.10.20;28.10.20;29.10.20;70000000;ON;0.74;4
28.10.20;28.10.20;29.10.20;1540000000;ON;0.96;9
28.10.20;28.10.20;29.10.20;110000000;ON;1.06;3
28.10.20;28.10.20;29.10.20;1040000000;ON;1.13;1
26.10.20;28.10.20;4.11.20;100000000;1W;1.15;9
26.10.20;28.10.20;4.11.20;110000000;1W;1.21;9
26.10.20;28.10.20;4.11.20;150000000;1W;1.37;1
26.10.20;28.10.20;4.11.20;210000000;1W;1.5;6
26.10.20;28.10.20;28.11.20;140000000;1M;1.34;10
26.10.20;28.10.20;28.11.20;150000000;1M;1.4;2
26.10.20;28.10.20;28.11.20;100000000;1M;1.48;9
26.10.20;28.10.20;28.11.20;80000000;1M;1.595814992;5
26.10.20;28.10.20;28.11.20;73000000;1M;1.13;9
29.10.20;29.10.20;30.10.20;100000000;ON;0.61;6
29.10.20;29.10.20;30.10.20;110000000;ON;0.66;3
29.10.20;29.10.20;30.10.20;110000000;ON;1.039341429;5
29.10.20;29.10.20;30.10.20;100000000;ON;0.7;10
29.10.20;29.10.20;30.10.20;130000000;ON;0.62;10
29.10.20;29.10.20;30.10.20;130000000;ON;0.7;3
29.10.20;29.10.20;30.10.20;150000000;ON;0.75;10
29.10.20;29.10.20;30.10.20;90000000;ON;0.84;7
29.10.20;29.10.20;30.10.20;637000000;ON;0.63;3
29.10.20;29.10.20;30.10.20;160000000;ON;0.895001244;8
29.10.20;29.10.20;30.10.20;250000000;ON;1.171722781;8
29.10.20;29.10.20;30.10.20;130000000;ON;0.65;1
29.10.20;29.10.20;30.10.20;120000000;ON;0.71;9
29.10.20;29.10.20;30.10.20;320000000;ON;0.6;6
29.10.20;29.10.20;30.10.20;90000000;ON;0.77;1
29.10.20;29.10.20;30.10.20;150000000;ON;0.7;2
29.10.20;29.10.20;30.10.20;290000000;ON;0.716992668;5
29.10.20;29.10.20;30.10.20;330000000;ON;0.69;1
29.10.20;29.10.20;30.10.20;340000000;ON;0.75;9
29.10.20;29.10.20;30.10.20;130000000;ON;0.87;6
29.10.20;29.10.20;30.10.20;100000000;ON;0.85;4
29.10.20;29.10.20;30.10.20;130000000;ON;0.74;7
29.10.20;29.10.20;30.10.20;795000000;ON;0.62;4
29.10.20;29.10.20;30.10.20;120000000;ON;0.847618222;8
29.10.20;29.10.20;30.10.20;100000000;ON;1.13;9
29.10.20;29.10.20;30.10.20;80000000;ON;0.6;3
29.10.20;29.10.20;30.10.20;76000000;ON;0.67;4
29.10.20;29.10.20;30.10.20;300000000;ON;0.69;6
29.10.20;29.10.20;30.10.20;130000000;ON;0.76;2
29.10.20;29.10.20;30.10.20;140000000;ON;1.01;3
29.10.20;29.10.20;30.10.20;80000000;ON;0.57;2
29.10.20;29.10.20;30.10.20;90000000;ON;0.864634724;5
29.10.20;29.10.20;30.10.20;115000000;ON;0.68;6
29.10.20;29.10.20;30.10.20;85000000;ON;0.90392134;8
29.10.20;29.10.20;30.10.20;60000000;ON;0.65;9
29.10.20;29.10.20;30.10.20;230000000;ON;0.825635409;8
29.10.20;29.10.20;30.10.20;121000000;ON;0.68;6
29.10.20;29.10.20;30.10.20;90000000;ON;0.7;7
29.10.20;29.10.20;30.10.20;220000000;ON;0.61;9
29.10.20;29.10.20;30.10.20;635000000;ON;0.66;1
29.10.20;29.10.20;30.10.20;250000000;ON;0.902322989;5
29.10.20;29.10.20;30.10.20;255000000;ON;0.62;9
29.10.20;29.10.20;30.10.20;96000000;ON;0.861860615;8
29.10.20;29.10.20;30.10.20;305000000;ON;0.6;2
29.10.20;29.10.20;30.10.20;200000000;ON;0.7;6
29.10.20;29.10.20;30.10.20;200000000;ON;0.965485675;8
29.10.20;29.10.20;30.10.20;90000000;ON;0.65;2
27.10.20;29.10.20;5.11.20;300000000;1W;1.45;6
27.10.20;29.10.20;5.11.20;120000000;1W;1.735248747;8
27.10.20;29.10.20;5.11.20;210000000;1W;1.31;10
27.10.20;29.10.20;5.11.20;150000000;1W;1.29;10
27.10.20;29.10.20;5.11.20;220000000;1W;1.31;7
27.10.20;29.10.20;5.11.20;70000000;1W;1.37;4
27.10.20;29.10.20;28.11.20;110000000;1M;1.36;3
27.10.20;29.10.20;28.11.20;520000000;1M;1.72230129;8
27.10.20;29.10.20;29.01.21;150000000;3M;1.6;4
27.10.20;29.10.20;29.01.21;350000000;3M;1.61;4
30.10.20;30.10.20;2.11.20;40537172.35;ON;1.004389203;8
30.10.20;30.10.20;2.11.20;16302223.5;ON;-0.154684915;9
30.10.20;30.10.20;2.11.20;47249474.07;ON;-0.046151128;6
30.10.20;30.10.20;2.11.20;36779562.25;ON;0.646683698;5
30.10.20;30.10.20;2.11.20;31534367.74;ON;0.006027497;10
30.10.20;30.10.20;2.11.20;15125721.45;ON;-0.500605471;8
30.10.20;30.10.20;2.11.20;32273751.51;ON;0.029959551;1
30.10.20;30.10.20;2.11.20;39212146.75;ON;0.473759798;4
30.10.20;30.10.20;2.11.20;73011165.85;ON;0.667777076;8
30.10.20;30.10.20;2.11.20;44573204.23;ON;0.584192882;6
30.10.20;30.10.20;2.11.20;80330729.89;ON;0.327422338;8
30.10.20;30.10.20;2.11.20;35050030.91;ON;0.675941357;8
30.10.20;30.10.20;2.11.20;16401964.12;ON;0.205708889;1
30.10.20;30.10.20;2.11.20;78230000.61;ON;0.603796887;6
30.10.20;30.10.20;2.11.20;33145412.33;ON;0.648482468;9
30.10.20;30.10.20;2.11.20;31689407.22;ON;0.513232227;8
30.10.20;30.10.20;2.11.20;39590759.29;ON;0.245077829;3
30.10.20;30.10.20;2.11.20;36323306.66;ON;-0.208471507;3
30.10.20;30.10.20;2.11.20;35781732.01;ON;0.252769992;6
30.10.20;30.10.20;2.11.20;42363936.2;ON;-0.158816997;1
30.10.20;30.10.20;2.11.20;26932195.31;ON;0.268004709;4
30.10.20;30.10.20;2.11.20;43682073.18;ON;-0.173821267;2
30.10.20;30.10.20;2.11.20;97775256.87;ON;-0.193192804;6
30.10.20;30.10.20;2.11.20;163801383.9;ON;0.574093241;8
30.10.20;30.10.20;2.11.20;25599011.84;ON;0.079229745;5
30.10.20;30.10.20;2.11.20;16633567.51;ON;0.493621391;1
30.10.20;30.10.20;2.11.20;47785130.64;ON;0.527707107;6
30.10.20;30.10.20;2.11.20;103106903.9;ON;0.437174659;5
30.10.20;30.10.20;2.11.20;25712134.12;ON;0.42207132;5
30.10.20;30.10.20;2.11.20;22464552.46;ON;0.126078129;2
30.10.20;30.10.20;2.11.20;28223359.52;ON;0.130902988;2
30.10.20;30.10.20;2.11.20;31767463.16;ON;0.099110999;6
30.10.20;30.10.20;2.11.20;25317434.52;ON;0.476223057;9
30.10.20;30.10.20;2.11.20;31172989.23;ON;-0.198018706;9
30.10.20;30.10.20;2.11.20;47864471.36;ON;0.044440921;3
30.10.20;30.10.20;2.11.20;273572226.8;ON;0.537549458;4
30.10.20;30.10.20;2.11.20;23209286.4;ON;0.645149154;4
30.10.20;30.10.20;2.11.20;152605787.6;ON;-0.17519979;9
30.10.20;30.10.20;2.11.20;30903041.34;ON;0.594696216;2
30.10.20;30.10.20;2.11.20;16859993.9;ON;-0.042226399;3
30.10.20;30.10.20;2.11.20;38296663.26;ON;0.437630014;4
30.10.20;30.10.20;2.11.20;70120468.54;ON;0.411451814;10
30.10.20;30.10.20;2.11.20;22252219.16;ON;0.005667955;3
30.10.20;30.10.20;2.11.20;71278584.33;ON;-0.276315368;6
30.10.20;30.10.20;2.11.20;40943586.55;ON;0.305200178;8
30.10.20;30.10.20;2.11.20;93070961.5;ON;-0.337063;6
30.10.20;30.10.20;2.11.20;64022710.75;ON;-0.192489473;5
30.10.20;30.10.20;2.11.20;52373172.93;ON;0.339956816;1
28.10.20;30.10.20;6.11.20;110000000;1W;1.3;10
28.10.20;30.10.20;6.11.20;110000000;1W;1.33;6
28.10.20;30.10.20;6.11.20;330000000;1W;1.28;2
28.10.20;30.10.20;6.11.20;210000000;1W;1.33;10
28.10.20;30.10.20;6.11.20;210000000;1W;1.653527251;8
28.10.20;30.10.20;6.11.20;80000000;1W;1.13;3
28.10.20;30.10.20;6.11.20;70000000;1W;1.559275877;5
28.10.20;30.10.20;28.11.20;250000000;1M;1.34;9
2.11.20;2.11.20;3.11.20;150000000;ON;0.62;1
2.11.20;2.11.20;3.11.20;310000000;ON;0.62;2
2.11.20;2.11.20;3.11.20;200000000;ON;0.65;6
2.11.20;2.11.20;3.11.20;50000000;ON;0.69;7
2.11.20;2.11.20;3.11.20;80000000;ON;0.734571573;8
2.11.20;2.11.20;3.11.20;250000000;ON;0.61;1
2.11.20;2.11.20;3.11.20;150000000;ON;0.64;6
2.11.20;2.11.20;3.11.20;160000000;ON;0.878421214;8
2.11.20;2.11.20;3.11.20;80000000;ON;0.712411445;8
2.11.20;2.11.20;3.11.20;50000000;ON;0.76;10
2.11.20;2.11.20;3.11.20;70000000;ON;0.84;7
2.11.20;2.11.20;3.11.20;100000000;ON;0.39;6
2.11.20;2.11.20;3.11.20;130000000;ON;0.61;3
2.11.20;2.11.20;3.11.20;200000000;ON;0.88;7
2.11.20;2.11.20;3.11.20;310000000;ON;0.63;10
2.11.20;2.11.20;3.11.20;60000000;ON;0.786575203;8
2.11.20;2.11.20;3.11.20;310000000;ON;0.62;4
2.11.20;2.11.20;3.11.20;100000000;ON;0.66;1
2.11.20;2.11.20;3.11.20;220000000;ON;1.313886924;5
2.11.20;2.11.20;3.11.20;114000000;ON;0.838977903;8
2.11.20;2.11.20;3.11.20;100000000;ON;0.67;4
2.11.20;2.11.20;3.11.20;80000000;ON;0.65;9
2.11.20;2.11.20;3.11.20;80000000;ON;0.76;6
2.11.20;2.11.20;3.11.20;100000000;ON;0.66;9
2.11.20;2.11.20;3.11.20;110000000;ON;0.68;7
2.11.20;2.11.20;3.11.20;240000000;ON;0.63;1
2.11.20;2.11.20;3.11.20;710000000;ON;0.62;9
2.11.20;2.11.20;3.11.20;60000000;ON;0.72;1
2.11.20;2.11.20;3.11.20;110000000;ON;0.77;9
2.11.20;2.11.20;3.11.20;640000000;ON;0.505099479;5
2.11.20;2.11.20;3.11.20;100000000;ON;0.790514587;8
2.11.20;2.11.20;3.11.20;180000000;ON;0.66;7
2.11.20;2.11.20;3.11.20;210000000;ON;0.62;7
2.11.20;2.11.20;3.11.20;90000000;ON;0.55;4
2.11.20;2.11.20;3.11.20;80000000;ON;0.729861382;5
29.10.20;2.11.20;30.11.20;150000000;1M;1.16;3
29.10.20;2.11.20;30.11.20;60000000;1M;0.91;6
29.10.20;2.11.20;30.11.20;150000000;1M;1.5;9
29.10.20;2.11.20;30.11.20;60000000;1M;0.8;7
29.10.20;2.11.20;1.02.21;150000000;3M;1.597005707;8
29.10.20;2.11.20;1.02.21;100000000;3M;1.506138686;5
3.11.20;3.11.20;4.11.20;90000000;ON;0.780680588;8
3.11.20;3.11.20;4.11.20;120000000;ON;0.62;6
3.11.20;3.11.20;4.11.20;300000000;ON;0.55;2
3.11.20;3.11.20;4.11.20;80000000;ON;0.789776001;8
3.11.20;3.11.20;4.11.20;220000000;ON;0.62;3
3.11.20;3.11.20;4.11.20;120000000;ON;0.61;4
3.11.20;3.11.20;4.11.20;80000000;ON;0.61;3
3.11.20;3.11.20;4.11.20;220000000;ON;0.6;4
3.11.20;3.11.20;4.11.20;110000000;ON;0.64;4
3.11.20;3.11.20;4.11.20;100000000;ON;0.65;6
3.11.20;3.11.20;4.11.20;240000000;ON;0.65;4
3.11.20;3.11.20;4.11.20;820000000;ON;1.030634716;8
3.11.20;3.11.20;4.11.20;190000000;ON;0.67;10
3.11.20;3.11.20;4.11.20;100000000;ON;0.7;1
3.11.20;3.11.20;4.11.20;110000000;ON;0.64;10
3.11.20;3.11.20;4.11.20;100000000;ON;0.6;9
3.11.20;3.11.20;4.11.20;120000000;ON;0.771171575;8
3.11.20;3.11.20;4.11.20;120000000;ON;0.722660966;5
3.11.20;3.11.20;4.11.20;420000000;ON;0.65;1
3.11.20;3.11.20;4.11.20;60000000;ON;0.65;2
3.11.20;3.11.20;4.11.20;74000000;ON;0.62;1
3.11.20;3.11.20;4.11.20;100000000;ON;0.71;1
3.11.20;3.11.20;4.11.20;120000000;ON;0.67;2
3.11.20;3.11.20;4.11.20;90000000;ON;0.75;6
3.11.20;3.11.20;4.11.20;100000000;ON;0.58;6
3.11.20;3.11.20;4.11.20;70000000;ON;0.71;3
3.11.20;3.11.20;4.11.20;90000000;ON;0.65;10
3.11.20;3.11.20;4.11.20;100000000;ON;0.7;9
3.11.20;3.11.20;4.11.20;140000000;ON;0.942463042;8
3.11.20;3.11.20;4.11.20;120000000;ON;0.63;3
3.11.20;3.11.20;4.11.20;160000000;ON;0.62;9
3.11.20;3.11.20;4.11.20;103000000;ON;0.58;2
3.11.20;3.11.20;4.11.20;130000000;ON;0.59;3
3.11.20;3.11.20;4.11.20;650000000;ON;0.56;10
3.11.20;3.11.20;4.11.20;110000000;ON;0.21;9
3.11.20;3.11.20;4.11.20;100000000;ON;0.899814149;5
3.11.20;3.11.20;4.11.20;100000000;ON;0.65;6
3.11.20;3.11.20;4.11.20;210000000;ON;0.66;1
3.11.20;3.11.20;4.11.20;130000000;ON;0.3;7
3.11.20;3.11.20;4.11.20;220000000;ON;0.61;3
3.11.20;3.11.20;4.11.20;100000000;ON;0.66;2
3.11.20;3.11.20;4.11.20;100000000;ON;0.66;2
30.10.20;3.11.20;3.12.20;230000000;1M;0.810842217;1
30.10.20;3.11.20;3.02.21;120000000;3M;1.236607769;1
30.10.20;3.11.20;3.02.21;130000000;3M;1.117080789;8
4.11.20;4.11.20;5.11.20;80000000;ON;0.66;4
4.11.20;4.11.20;5.11.20;110000000;ON;0.66;7
4.11.20;4.11.20;5.11.20;100000000;ON;0.65;2
4.11.20;4.11.20;5.11.20;90000000;ON;0.5;10
4.11.20;4.11.20;5.11.20;140000000;ON;0.863096325;8
